birth_year,weight,height,points,uci_points,length,climb_total,profile,startlist_quality,position,cyclist_age,delta,race_year,raw_position,cyclist_bmi,climb_percentage,cyclist_climb_power,race_physical_effort,race_prestige,mean_cyclist_cp,mean_delta,mean_position,previous_mean_position,previous_mean_delta,previous_mean_cp,cyclist_previous_experience,num_participants,correlation_type
-0.14412653153943875,0.03823124718395271,-0.008611683080619867,-0.005472418634956707,0.0189959428694648,-0.0023838965173528038,0.005327495230897712,0.008102300494830506,0.03359526293367509,-0.022657896935397343,1.0,-0.002828984966149758,0.08818313701040265,0.0063733402663968255,0.06479347801886903,0.0006056982743693394,0.01129414650020511,0.007997533454109255,0.012070095186882976,0.09062918310683607,-0.04182937056620195,-0.06674522968475212,-0.12911576475406206,0.010922576678455033,0.15003600907676845,0.5501471593210768,0.04905820338295947,kendall
0.0806688199647872,0.07159920119118093,0.0579787413633738,0.06910414373960119,0.08309137672983279,0.029698775109362384,0.3349619086357275,0.412745182514325,0.03248032738708832,0.3204258396189555,-0.002828984966149758,1.0,0.08267068999454763,0.2992881894524805,0.03978958616669245,0.35270600797810864,-0.6249037628014433,0.3492311957360662,0.06711781312083967,-0.06958121298990097,0.1831873897144693,0.15772319838709678,0.15967395554031835,0.21022993550872981,-0.12865311655446363,-0.04552922986727075,-0.0506612024276349,kendall
0.7979468933369509,-0.029891489577194837,0.08567008510104221,-0.18494517679673428,0.41665124478145854,-0.06285530435199072,0.04933472178506119,0.1320055317236956,-0.13766215651531552,0.00011486076645798486,0.08818313701040265,0.08267068999454763,1.0,0.08545333212688638,-0.1415697027705988,0.05103684629210408,-0.03584552675481658,0.07906029820227133,-0.1522644309963547,0.18622366132427073,0.2582404407105777,0.0003333320272777081,0.0041950088742722545,0.28044322552477385,-0.0424884964627278,0.004045390720073193,0.140204184583188,kendall
0.08647425841746517,0.08283927293471384,0.06831442977702144,0.011433690101371663,-0.018359553493093046,-0.015397332707041394,-0.023282022762466843,-0.022522519511492155,0.09751156882236829,0.7669019417720307,0.0063733402663968255,0.2992881894524805,0.08545333212688638,1.0,0.04510916272843058,-0.021248146489537104,-0.35098537781777867,-0.02135186110471232,0.04848290147732452,-0.10000103054180767,0.2590644251683314,0.2838835825811969,0.2920813160759857,0.23725181492958733,-0.15291380997378312,-0.10779479809478383,0.23743500563647152,kendall
-0.16378868843711117,0.45946834407036774,-0.012299309375594964,0.06569204293950372,-0.019442304392273083,0.036162003496878654,-0.025592872841355595,-0.046526318444418166,0.0480084442737397,0.0667781203036766,0.06479347801886903,0.03978958616669245,-0.1415697027705988,0.04510916272843058,1.0,-0.03791063302208008,-0.04979998803791274,-0.028095520195679437,0.05793570166317527,-0.07741503288227415,0.19533573341499366,0.15206141282755428,0.11343015317954974,0.16136918004717568,-0.06782336023168441,0.018110031760829492,-0.026883758646409642,kendall
0.04745174824973676,-0.03348788800618925,-0.009198829504804605,-0.053744655238469226,-0.0020478418079456677,-0.09465987206791918,0.6385452508461456,0.5770762574856259,-0.007267438675987988,-4.093087198406229e-07,0.0006056982743693394,0.35270600797810864,0.05103684629210408,-0.021248146489537104,-0.03791063302208008,1.0,0.004586693946724426,0.5319353527613688,-0.03946386202336888,0.018519431336727055,-0.002488629880813703,-0.021086967427285545,-0.016606503355829534,0.026001731545781153,0.010892434569862023,0.022557719039706648,-0.10256899468808268,kendall
-0.03634659914173294,-0.06313239790187196,-0.037721588907990135,-0.08398740048045944,-0.07864494981926992,-0.020834413188123097,-0.028738186227316886,-0.031088020601146897,-0.012022724912068874,-0.3834377185279142,0.01129414650020511,-0.6249037628014433,-0.03584552675481658,-0.35098537781777867,-0.04979998803791274,0.004586693946724426,1.0,-0.035985322107753,-0.071677603368475,0.1406473819572023,-0.17781638121475443,-0.1856483610510633,-0.18634856259402016,-0.18610727785684536,0.14422889796040006,0.06495264371074083,0.07170359585778774,kendall
0.0734143208924006,-0.019515887639054246,-1.8954183629280942e-05,0.03760213447125385,0.07369433542936438,0.30296199651662986,0.805069274954813,0.7053777494894508,-0.01463070184586013,9.919563142032143e-06,0.007997533454109255,0.3492311957360662,0.07906029820227133,-0.02135186110471232,-0.028095520195679437,0.5319353527613688,-0.035985322107753,1.0,0.024705122827560887,0.02512625415404651,0.01905708365967179,-0.014568121203844299,-0.011494525951337707,0.04320004156362225,0.0056721196290116195,0.015856550572204416,-0.08666392455938035,kendall
-0.15695492511197803,0.047797079358108646,0.010506109992483253,0.7918182058223184,0.4116403308294304,0.2255372117466901,0.0390926434567208,-0.07770115185026026,0.6549941519001767,2.7195196984621146e-05,0.012070095186882976,0.06711781312083967,-0.1522644309963547,0.04848290147732452,0.05793570166317527,-0.03946386202336888,-0.071677603368475,0.024705122827560887,1.0,-0.07803673515296941,-0.046110304292307724,-0.03058609043257361,-0.03433147502718862,-0.03603507453638303,0.010057781317170144,0.05744730526339467,0.16239391209024337,kendall
0.16555103991482664,-0.10256853015744616,-0.059748104896120986,-0.11515196542686859,-0.10938310329253637,-0.03738430196804452,0.019921515301315036,0.04000998775735844,-0.027888248261635395,-0.14968532993198497,0.09062918310683607,-0.06958121298990097,0.18622366132427073,-0.10000103054180767,-0.07741503288227415,0.018519431336727055,0.1406473819572023,0.02512625415404651,-0.07803673515296941,1.0,-0.18763842741129097,-0.34735859415482784,-0.2954177158560093,-0.13419354802374464,0.6276614073802914,0.18640887856850188,0.07753676524402449,kendall
0.27260419785137874,0.2807015287739982,0.18797278723380503,-0.05753084448313953,0.08919288254140391,-0.009418332696593635,0.004804099025486431,0.034995457594994006,-0.048444909702117296,0.22319972187534273,-0.04182937056620195,0.1831873897144693,0.2582404407105777,0.2590644251683314,0.19533573341499366,-0.002488629880813703,-0.17781638121475443,0.01905708365967179,-0.046110304292307724,-0.18763842741129097,1.0,0.5482027739050579,0.4583237450611665,0.6809057710403746,-0.31049935667918427,-0.18858660726285553,0.09022059214412664,kendall
0.02284694753688442,0.21985830386404534,0.15214662928496722,-0.020512011591577218,-0.018839044549157916,0.0022910254260860665,-0.018734347748341363,-0.012332286666656244,-0.046298041757912,0.3016157882154889,-0.06674522968475212,0.15772319838709678,0.0003333320272777081,0.2838835825811969,0.15206141282755428,-0.021086967427285545,-0.1856483610510633,-0.014568121203844299,-0.03058609043257361,-0.34735859415482784,0.5482027739050579,1.0,0.7154134291143242,0.43496070710460844,-0.338362209635737,-0.23944540474133516,0.011236637996677939,kendall
0.04706033080452497,0.17357636337512392,0.1284008306325093,-0.026847179993860795,-0.017248899921973423,0.00046069023517476,-0.01571020503463315,-0.007285920793596143,-0.05130084583225287,0.317656208804345,-0.12911576475406206,0.15967395554031835,0.0041950088742722545,0.2920813160759857,0.11343015317954974,-0.016606503355829534,-0.18634856259402016,-0.011494525951337707,-0.03433147502718862,-0.2954177158560093,0.4583237450611665,0.7154134291143242,1.0,0.46850302385533105,-0.38296653102822203,-0.28506783965181726,0.007534201250402244,kendall
0.2755148912223297,0.24242763035786197,0.17132812928201072,-0.048760944193319056,0.1219460651062704,-0.013161315441157416,0.029022842959750248,0.0662849325486143,-0.041959753979123264,0.20961085011031738,0.010922576678455033,0.21022993550872981,0.28044322552477385,0.23725181492958733,0.16136918004717568,0.026001731545781153,-0.18610727785684536,0.04320004156362225,-0.03603507453638303,-0.13419354802374464,0.6809057710403746,0.43496070710460844,0.46850302385533105,1.0,-0.32315439197290224,-0.10431376090889502,0.05689619666712012,kendall
-0.09403594948452751,-0.08822392353086915,-0.051540183664773226,-0.012857472527408695,-0.11626968516304319,-0.006879323004863166,0.010181903890687223,0.004329628333929775,0.06253340375243771,-0.17309839302165794,0.15003600907676845,-0.12865311655446363,-0.0424884964627278,-0.15291380997378312,-0.06782336023168441,0.010892434569862023,0.14422889796040006,0.0056721196290116195,0.010057781317170144,0.6276614073802914,-0.31049935667918427,-0.338362209635737,-0.38296653102822203,-0.32315439197290224,1.0,0.25862572884498797,0.05320310741738797,kendall
-0.18065777889142196,-0.008156793700708537,-0.02654305809887245,0.06300361234002085,0.03112707332875643,-0.002702535035746893,0.01719511178620421,0.01831848494451305,0.07247007610028705,-0.10480442310766652,0.5501471593210768,-0.04552922986727075,0.004045390720073193,-0.10779479809478383,0.018110031760829492,0.022557719039706648,0.06495264371074083,0.015856550572204416,0.05744730526339467,0.18640887856850188,-0.18858660726285553,-0.23944540474133516,-0.28506783965181726,-0.10431376090889502,0.25862572884498797,1.0,-0.025649194492037834,kendall
0.1339682996712946,-0.010656748839088038,0.008770526315952806,0.07818496269645663,-0.03736153539633481,-0.009131541227384554,-0.09288382023405176,-0.10895855939176322,0.25470986479245605,7.163975236312056e-05,0.04905820338295947,-0.0506612024276349,0.140204184583188,0.23743500563647152,-0.026883758646409642,-0.10256899468808268,0.07170359585778774,-0.08666392455938035,0.16239391209024337,0.07753676524402449,0.09022059214412664,0.011236637996677939,0.007534201250402244,0.05689619666712012,0.05320310741738797,-0.025649194492037834,1.0,kendall
1.0,-0.064731266688932,0.13285194170786493,-0.1523087612496372,0.2041340283131388,-0.047961884782344213,0.03599990855706278,0.1286097573427683,-0.2199780540441953,0.009011972653128428,-0.18267924023711554,0.07442720250412897,0.9438695141278586,0.13734901782507816,-0.2518694120717374,-0.006410346670092832,-0.010499601387879256,0.031214935745749635,-0.2234283666407649,0.07022351058970933,0.38443045908258555,0.020204331257785563,0.05486905067130484,0.3491766529694318,-0.05234438424278449,-0.2596105854514092,0.33079324224035406,pearson
-0.064731266688932,1.0,0.7419870990798627,0.06379685451584895,0.05119518036823618,0.0335703865016533,-0.026710366121956708,-0.03907830249748896,0.06699406195813548,0.13909659507619943,0.052770591547987744,0.06877810967750286,-0.04530528475828838,0.12351163409890219,0.636003724918648,-0.01330763147710197,-0.03537315130034558,-0.02560904983181187,0.07025719417846611,-0.033748533589695304,0.3680774242052666,0.31369079914768183,0.24404923663912673,0.2799605512488408,-0.02232251037203343,-0.0100818484310373,-0.028077916522813346,pearson
0.13285194170786493,0.7419870990798627,1.0,0.02154142021163652,0.053110977600540094,0.012249417944395775,-0.007399241046220223,-0.0024143662989436184,0.019075412169441086,0.0965558363037691,-0.010083138853787357,0.04636274277837319,0.13593693836665896,0.09911423672159538,-0.043121589578758925,-0.007002968980705047,-0.024922291636039148,-0.007953779940646867,0.01850370252547589,-0.015341946586434368,0.2481178825787984,0.21775283166284493,0.17897724658168518,0.1959693632778366,0.0009297598098774683,-0.03877024473730497,0.028741254345582185,pearson
-0.1523087612496372,0.06379685451584895,0.02154142021163652,1.0,0.88794582692527,0.4067389867859617,0.09571565950408367,-0.05256873556197102,0.17068436471564433,3.5545063115676613e-06,-0.014468681051540071,0.009976912049556537,-0.1579686389996655,-0.07978704670940366,0.07084835248907047,-0.06944579364499291,-0.0623900866045124,0.08875715761036594,0.8387252438856492,-0.032202452678861584,-0.04382281052814916,-0.014305235160529289,-0.009863008812194702,-0.017077303029363538,-0.017524192759035093,0.03623531076847176,-0.2030443782014989,pearson
0.2041340283131388,0.05119518036823618,0.053110977600540094,0.88794582692527,1.0,0.34518150731115577,0.09585742752539843,-0.05214090405511635,-0.0031264202696462498,-5.244380609358232e-06,0.005121426701252902,-0.0070791040825465175,0.24094398240364295,-0.09946834435133364,0.016303437781928803,-0.05410193280623843,-0.054901194147695155,0.05731822419125833,0.70322830016892,-0.049134073687062275,0.0514249777599471,-0.004981322992268234,7.337964949637505e-05,0.06457781573920213,-0.06001285881136812,0.022472738413109632,-0.3639936558034172,pearson
-0.047961884782344213,0.0335703865016533,0.012249417944395775,0.4067389867859617,0.34518150731115577,1.0,0.4863666787085019,0.11745558223846662,0.07391508019833765,-3.6287717240110095e-06,0.003429641889171336,0.079686973836075,-0.047061163670681416,-0.012048674537339332,0.03603444852756872,-0.20900875359417506,0.030272850988165772,0.38021242192827914,0.34080690261013447,-0.014150144997246311,0.001459641978917431,0.00218584546402148,0.00041045683995071766,0.004909563732616028,-0.004989381297078491,-0.0056169752283233305,-0.03071619523839464,pearson
0.03599990855706278,-0.026710366121956708,-0.007399241046220223,0.09571565950408367,0.09585742752539843,0.4863666787085019,1.0,0.6960846235526689,0.04208483191387345,8.93769966899605e-06,0.0068498759037014835,0.3052920237434857,0.039034131026135524,-0.039213010378082815,-0.03126663559055692,0.22590596943528912,0.012896123387353594,0.8886922598233958,0.09876612607405061,0.005518224921241762,-0.0004153839560599655,-0.028290512361754623,-0.025080853365791453,0.034417722806005996,0.003070932912016303,0.022214680022089355,-0.13068077310444404,pearson
0.1286097573427683,-0.03907830249748896,-0.0024143662989436184,-0.05256873556197102,-0.05214090405511635,0.11745558223846662,0.6960846235526689,1.0,-0.07465788152966603,2.305492739247238e-05,0.011316546902616718,0.30771039863232547,0.13482007779985322,-0.03169259463041142,-0.05590531788681434,0.20475419682064766,-0.027754553063740223,0.812186494651309,-0.06353054885198889,0.010671073081930943,0.03541909362754163,-0.019579932797055145,-0.014796169034773815,0.0717994915837016,-0.000565771294832954,0.02231555232402995,-0.10549301399765115,pearson
-0.2199780540441953,0.06699406195813548,0.019075412169441086,0.17068436471564433,-0.0031264202696462498,0.07391508019833765,0.04208483191387345,-0.07465788152966603,1.0,6.746105265482727e-05,0.039420453583180824,0.03050449045265479,-0.2078875876271961,0.14765412673041467,0.07819135017399316,-0.035785847810722235,-0.04360732831937855,0.022688779884573792,0.6367105418899516,-0.01363925365129752,-0.08403063382556052,-0.06999925161115945,-0.07838587075284681,-0.06759079944064988,0.04603906972344035,0.06736138554207954,0.37586201287566,pearson
0.009011972653128428,0.13909659507619943,0.0965558363037691,3.5545063115676613e-06,-5.244380609358232e-06,-3.6287717240110095e-06,8.93769966899605e-06,2.305492739247238e-05,6.746105265482727e-05,1.0,-0.026412398492863923,0.25065618186859256,0.00018540844040857164,0.8890514215940774,0.09555444499424737,6.196560621502412e-07,-0.2474252720186211,1.1214295731320491e-05,3.3193983362809895e-05,-0.11328153079794552,0.3076752683435122,0.44604162039047346,0.47141611430761865,0.2599332999656669,-0.11455783519010303,-0.1406128674614824,0.00013955799771912686,pearson
-0.18267924023711554,0.052770591547987744,-0.010083138853787357,-0.014468681051540071,0.005121426701252902,0.003429641889171336,0.0068498759037014835,0.011316546902616718,0.039420453583180824,-0.026412398492863923,1.0,0.0003976335391736979,0.15233476457444733,0.011987856028868812,0.08907831866152488,-0.009542403944619946,-0.0013029519248295089,0.005962061788877043,0.006826674723474814,0.050821396167173884,-0.06118834306043002,-0.09977202702301334,-0.18795632816989402,-0.0024664407148107122,0.05109466562451798,0.7135187485359729,0.08803025078557396,pearson
0.07442720250412897,0.06877810967750286,0.04636274277837319,0.009976912049556537,-0.0070791040825465175,0.079686973836075,0.3052920237434857,0.30771039863232547,0.03050449045265479,0.25065618186859256,0.0003976335391736979,1.0,0.07495114020354718,0.2368507497468413,0.04904215804460001,0.05910978962956265,-0.1308345909546816,0.32835604203608043,0.015443586581849649,-0.030162875616786707,0.19360381245997604,0.13354606885969197,0.12995861985666754,0.24805484862236934,-0.0390624222497429,-0.04212663190458879,0.020960293807117232,pearson
0.9438695141278586,-0.04530528475828838,0.13593693836665896,-0.1579686389996655,0.24094398240364295,-0.047061163670681416,0.039034131026135524,0.13482007779985322,-0.2078875876271961,0.00018540844040857164,0.15233476457444733,0.07495114020354718,1.0,0.14209694912529183,-0.22712231881684322,-0.009879592754294536,-0.011901744556650279,0.03385383032527963,-0.22230659593549398,0.08818396657578349,0.3658890830636458,-0.0132103209054418,-0.007991261614962174,0.35017930377167006,-0.03230730079495033,-0.013087957567801753,0.36210384140215546,pearson
0.13734901782507816,0.12351163409890219,0.09911423672159538,-0.07978704670940366,-0.09946834435133364,-0.012048674537339332,-0.039213010378082815,-0.03169259463041142,0.14765412673041467,0.8890514215940774,0.011987856028868812,0.2368507497468413,0.14209694912529183,1.0,0.06863277461952212,-0.01094491973346358,-0.22798131668315808,-0.03902677562411781,0.014827505006371143,-0.08476382725394807,0.3554367998646831,0.4158883115134353,0.42646866947072665,0.2894107105274398,-0.0987336069883715,-0.1537187458827263,0.3928096925667188,pearson
-0.2518694120717374,0.636003724918648,-0.043121589578758925,0.07084835248907047,0.016303437781928803,0.03603444852756872,-0.03126663559055692,-0.05590531788681434,0.07819135017399316,0.09555444499424737,0.08907831866152488,0.04904215804460001,-0.22712231881684322,0.06863277461952212,1.0,-0.011834062785628955,-0.023972150463647566,-0.029107947142535548,0.08419728764071557,-0.033293176308363676,0.2624572163318501,0.21549449284462513,0.15587665006116214,0.19104575850642838,-0.035107830836716966,0.030334856609352534,-0.07739858982463185,pearson
-0.006410346670092832,-0.01330763147710197,-0.007002968980705047,-0.06944579364499291,-0.05410193280623843,-0.20900875359417506,0.22590596943528912,0.20475419682064766,-0.035785847810722235,6.196560621502412e-07,-0.009542403944619946,0.05910978962956265,-0.009879592754294536,-0.01094491973346358,-0.011834062785628955,1.0,0.11639860804720319,0.1317424353698585,-0.06109392014302108,0.021755183686794896,-0.008430442288093521,-0.0014772933759358332,0.00012636599622567043,0.001279405855060137,0.04239684147324779,0.005741667191575156,-0.03645566562260815,pearson
-0.010499601387879256,-0.03537315130034558,-0.024922291636039148,-0.0623900866045124,-0.054901194147695155,0.030272850988165772,0.012896123387353594,-0.027754553063740223,-0.04360732831937855,-0.2474252720186211,-0.0013029519248295089,-0.1308345909546816,-0.011901744556650279,-0.22798131668315808,-0.023972150463647566,0.11639860804720319,1.0,-0.04526719221254799,-0.06157036200235644,0.09006052202166304,-0.10563356198772766,-0.13200065915677744,-0.13092040237800276,-0.09274445362480747,0.12609103355299445,0.041230337218475695,0.01239828267280516,pearson
0.031214935745749635,-0.02560904983181187,-0.007953779940646867,0.08875715761036594,0.05731822419125833,0.38021242192827914,0.8886922598233958,0.812186494651309,0.022688779884573792,1.1214295731320491e-05,0.005962061788877043,0.32835604203608043,0.03385383032527963,-0.03902677562411781,-0.029107947142535548,0.1317424353698585,-0.04526719221254799,1.0,0.0915426468551772,0.004644026095612913,0.0035198691255189235,-0.022908727472268874,-0.020056288834680615,0.03977675550387564,-0.00014051921260533132,0.02322103167152656,-0.13003439546712725,pearson
-0.2234283666407649,0.07025719417846611,0.01850370252547589,0.8387252438856492,0.70322830016892,0.34080690261013447,0.09876612607405061,-0.06353054885198889,0.6367105418899516,3.3193983362809895e-05,0.006826674723474814,0.015443586581849649,-0.22230659593549398,0.014827505006371143,0.08419728764071557,-0.06109392014302108,-0.06157036200235644,0.0915426468551772,1.0,-0.029953173329324727,-0.0839432983810876,-0.049469592157677884,-0.04976546116399148,-0.0563443028747472,0.011874876482082429,0.06397690623784727,0.03777567084061067,pearson
0.07022351058970933,-0.033748533589695304,-0.015341946586434368,-0.032202452678861584,-0.049134073687062275,-0.014150144997246311,0.005518224921241762,0.010671073081930943,-0.01363925365129752,-0.11328153079794552,0.050821396167173884,-0.030162875616786707,0.08818396657578349,-0.08476382725394807,-0.033293176308363676,0.021755183686794896,0.09006052202166304,0.004644026095612913,-0.029953173329324727,1.0,-0.15663667747193255,-0.25564897322656516,-0.21310571491220154,-0.10227174129397071,0.6241968304468575,0.12120218444447702,0.04717604029944403,pearson
0.38443045908258555,0.3680774242052666,0.2481178825787984,-0.04382281052814916,0.0514249777599471,0.001459641978917431,-0.0004153839560599655,0.03541909362754163,-0.08403063382556052,0.3076752683435122,-0.06118834306043002,0.19360381245997604,0.3658890830636458,0.3554367998646831,0.2624572163318501,-0.008430442288093521,-0.10563356198772766,0.0035198691255189235,-0.0839432983810876,-0.15663667747193255,1.0,0.689790491017825,0.5864933561240682,0.7624458594616969,-0.1751033731034784,-0.27908859766979655,0.18052001039698634,pearson
0.020204331257785563,0.31369079914768183,0.21775283166284493,-0.014305235160529289,-0.004981322992268234,0.00218584546402148,-0.028290512361754623,-0.019579932797055145,-0.06999925161115945,0.44604162039047346,-0.09977202702301334,0.13354606885969197,-0.0132103209054418,0.4158883115134353,0.21549449284462513,-0.0014772933759358332,-0.13200065915677744,-0.022908727472268874,-0.049469592157677884,-0.25564897322656516,0.689790491017825,1.0,0.8609789377716155,0.49921027191182044,-0.21341562383189908,-0.34384024830314797,0.03026353420299634,pearson
0.05486905067130484,0.24404923663912673,0.17897724658168518,-0.009863008812194702,7.337964949637505e-05,0.00041045683995071766,-0.025080853365791453,-0.014796169034773815,-0.07838587075284681,0.47141611430761865,-0.18795632816989402,0.12995861985666754,-0.007991261614962174,0.42646866947072665,0.15587665006116214,0.00012636599622567043,-0.13092040237800276,-0.020056288834680615,-0.04976546116399148,-0.21310571491220154,0.5864933561240682,0.8609789377716155,1.0,0.5256250802760826,-0.23292550336853016,-0.39927545010936427,0.02094345105062716,pearson
0.3491766529694318,0.2799605512488408,0.1959693632778366,-0.017077303029363538,0.06457781573920213,0.004909563732616028,0.034417722806005996,0.0717994915837016,-0.06759079944064988,0.2599332999656669,-0.0024664407148107122,0.24805484862236934,0.35017930377167006,0.2894107105274398,0.19104575850642838,0.001279405855060137,-0.09274445362480747,0.03977675550387564,-0.0563443028747472,-0.10227174129397071,0.7624458594616969,0.49921027191182044,0.5256250802760826,1.0,-0.1601675511730871,-0.17943385330961562,0.13378826084943216,pearson
-0.05234438424278449,-0.02232251037203343,0.0009297598098774683,-0.017524192759035093,-0.06001285881136812,-0.004989381297078491,0.003070932912016303,-0.000565771294832954,0.04603906972344035,-0.11455783519010303,0.05109466562451798,-0.0390624222497429,-0.03230730079495033,-0.0987336069883715,-0.035107830836716966,0.04239684147324779,0.12609103355299445,-0.00014051921260533132,0.011874876482082429,0.6241968304468575,-0.1751033731034784,-0.21341562383189908,-0.23292550336853016,-0.1601675511730871,1.0,0.12014573576343575,0.03920514809270697,pearson
-0.2596105854514092,-0.0100818484310373,-0.03877024473730497,0.03623531076847176,0.022472738413109632,-0.0056169752283233305,0.022214680022089355,0.02231555232402995,0.06736138554207954,-0.1406128674614824,0.7135187485359729,-0.04212663190458879,-0.013087957567801753,-0.1537187458827263,0.030334856609352534,0.005741667191575156,0.041230337218475695,0.02322103167152656,0.06397690623784727,0.12120218444447702,-0.27908859766979655,-0.34384024830314797,-0.39927545010936427,-0.17943385330961562,0.12014573576343575,1.0,-0.07384435724029836,pearson
